372.199;<3000;*
374.509;<3000;*
387.007;<3000;*
397.802;<3000;*
415.207;<3000;*
442.918;<3000;*
444.141;<3000;*
453.979;<3000;*
468.84;<3000;*
483.45;<3000;*
486.313;<3000;*
491.654;<3000;*
492.198;<3000;*
494.912;<3000;*
511.805;<3000;*
513.129;<3000;*
523.928;<3000;*
528.625;<3000;*
530.567;<3000;*
541.101;<3000;*
545.087;<3000;*
558.504;<3000;*
596.68;<3000;*
614.183;<3000;*
626.563;<3000;*
660.119;<3000;*
668.26;<3000;*
671.353;<3000;*
674.122;<3000;*
675.329;<3000;*
688.573;<3000;*
689.165;<3000;*
694.996;<3000;*
695.623;<3000;*
705.425;<3000;*
708.16;<3000;*
712.007;<3000;*
722.964;<3000;*
738.065;<3000;*
743.585;<3000;*
766.298;<3000;*
770.018;<3000;*
770.356;<3000;*
791.375;<3000;*
857.099;<3000;*
860.152;<3000;*
862.894;<3000;*
914.017;<3000;*
933.771;<3000;*
939.679;<3000;*
946.906;<3000;*
953.031;<3000;*
962.733;<3000;*
964.741;<3000;*
965.271;<3000;*
974.632;<3000;*
1003.25;<3000;*
1016.598;<3000;*
1022.994;<3000;*
1024.789;<3000;*
1034.573;<3000;*
1036.953;<3000;*
1043.759;<3000;*
1043.865;<3000;*
1047.14;<3000;*
1051.872;<3000;*
1066.831;<3000;*
1079.251;<3000;*
1108.327;<3000;*
1120.778;<3000;*
1123.375;<3000;*
1138.056;<3000;*
1144.036;<3000;*
1153.678;<3000;*
1160.79;<3000;*
1169.133;<3000;*
1170.483;<3000;*
1172.021;<3000;*
1182.173;<3000;*
1189.576;<3000;*
1192.936;<3000;*
1207.823;<3000;*
1212.28;<3000;*
1214.747;<3000;*
1221.448;<3000;*
1226.76;<3000;*
1231.777;<3000;*
1232.199;<3000;*
1237.296;<3000;*
1239.972;<3000;*
1242.729;<3000;*
1251.731;<3000;*
1256.481;<3000;*
1265.761;<3000;*
1273.6;<3000;*
1276.155;<3000;*
1280.013;<3000;*
1281.629;<3000;*
1287.856;<3000;*
1296.557;<3000;*
1298.29;<3000;*
1308.688;<3000;*
1320.201;<3000;*
1332.944;<3000;*
1339.571;<3000;*
1343.288;<3000;*
1353.272;<3000;*
1364.334;<3000;*
1384.562;<3000;*
1385.393;<3000;*
1387.071;<3000;*
1416.292;<3000;*
1422.734;<3000;*
1427.174;<3000;*
1432.371;<3000;*
1434.014;<3000;*
1442.472;<3000;*
1447.806;<3000;*
1453.095;<3000;*
1457.761;<3000;*
1469.63;<3000;*
1479.126;<3000;*
1484.81;<3000;*
1486.444;<3000;*
1491.302;<3000;*
1499.214;<3000;*
1507.039;<3000;*
1511.532;<3000;*
1513.12;<3000;*
1538.908;<3000;*
1544.501;<3000;*
1559.437;<3000;*
1579.222;<3000;*
1588.532;<3000;*
1591.084;<3000;*
1593.798;<3000;*
1597.152;<3000;*
1602.314;<3000;*
1611.647;<3000;*
1613.528;<3000;*
1616.104;<3000;*
1621.411;<3000;*
1622.648;<3000;*
1626.219;<3000;*
1643.373;<3000;*
1643.631;<3000;*
1645.245;<3000;*
1651.087;<3000;*
1655.209;<3000;*
1656.095;<3000;*
1657.801;<3000;*
1664.379;<3000;*
1665.415;<3000;*
1672.855;<3000;*
1695.808;<3000;*
1699.335;<3000;*
1711.557;<3000;*
1716.78;<3000;*
1726.66;<3000;*
1750.04;<3000;*
1750.84;<3000;*
1765.008;<3000;*
1767.872;<3000;*
1778.779;<3000;*
1785.006;<3000;*
1786.127;<3000;*
1795.733;<3000;*
1800.773;<3000;*
1809.531;<3000;*
1816.381;<3000;*
1820.263;<3000;*
1823.332;<3000;*
1823.453;<3000;*
1824.399;<3000;*
1834.175;<3000;*
1839.582;<3000;*
1842.425;<3000;*
1852.976;<3000;*
1853.098;<3000;*
1854.143;<3000;*
1855.645;<3000;*
1855.724;<3000;*
1858.122;<3000;*
1861.465;<3000;*
1865.181;<3000;*
1879.656;<3000;*
1887.849;<3000;*
1888.086;<3000;*
1891.074;<3000;*
1896.454;<3000;*
1896.688;<3000;*
1896.993;<3000;*
1904.056;<3000;*
1905.362;<3000;*
1911.699;<3000;*
1911.93;<3000;*
1914.418;<3000;*
1914.959;<3000;*
1918.339;<3000;*
1918.465;<3000;*
1921.874;<3000;*
1930.218;<3000;*
1935.029;<3000;*
1939.049;<3000;*
1939.754;<3000;*
1942.959;<3000;*
1952.225;<3000;*
1954.52;<3000;*
1960.275;<3000;*
1965.297;<3000;*
1965.372;<3000;*
1966.349;<3000;*
1966.891;<3000;*
1968.928;<3000;*
1975.896;<3000;*
1979.88;<3000;*
1985.25;<3000;*
1986.918;<3000;*
1990.672;<3000;*
1994.694;<3000;*
1995.968;<3000;*
1997.043;<3000;*
2001.07;<3000;*
2006.818;<3000;*
2010.784;<3000;*
2018.688;<3000;*
2019.563;<3000;*
2036.251;<3000;*
2038.49;<3000;*
2039.41;<3000;*
2039.917;<3000;*
2051.778;<3000;*
2059.594;<3000;*
2070.789;<3000;*
2073.286;<3000;*
2078.432;<3000;*
2080.824;<3000;*
2081.486;<3000;*
2081.554;<3000;*
2115.317;<3000;*
2117.368;<3000;*
2118.051;<3000;*
2118.514;<3000;*
2120.606;<3000;*
2122.116;<3000;*
2122.747;<3000;*
2127.597;<3000;*
2128.416;<3000;*
2144.698;<3000;*
2145.916;<3000;*
2146.835;<3000;*
2149.881;<3000;*
2153.613;<3000;*
2154.247;<3000;*
2156.927;<3000;*
2158.123;<3000;*
2170.157;<3000;*
2174.973;<3000;*
2175.538;<3000;*
2179.139;<3000;*
2190.238;<3000;*
2195.632;<3000;*
2196.304;<3000;*
2197.359;<3000;*
2211.445;<3000;*
2221.237;<3000;*
2226.466;<3000;*
2229.762;<3000;*
2239.698;<3000;*
2242.105;<3000;*
2245.709;<3000;*
2246.214;<3000;*
2257.825;<3000;*
2270.877;<3000;*
2273.565;<3000;*
2274.628;<3000;*
2279.534;<3000;*
2290.154;<3000;*
2291.893;<3000;*
2292.733;<3000;*
2299.335;<3000;*
2303.743;<3000;*
2307.514;<3000;*
2312.47;<3000;*
2317.181;<3000;*
2321.906;<3000;*
2324.264;<3000;*
2325.293;<3000;*
2328.598;<3000;*
2329.366;<3000;*
2329.948;<3000;*
2329.951;<3000;*
2333.542;<3000;*
2333.675;<3000;*
2339.126;<3000;*
2342.211;<3000;*
2342.837;<3000;*
2344.36;<3000;*
2348.35;<3000;*
2352.927;<3000;*
2355.043;<3000;*
2357.592;<3000;*
2358.95;<3000;*
2359.124;<3000;*
2370.557;<3000;*
2378.769;<3000;*
2380.398;<3000;*
2384.028;<3000;*
2386.417;<3000;*
2388.265;<3000;*
2391.118;<3000;*
2392.946;<3000;*
2394.459;<3000;*
2399.561;<3000;*
2406.697;<3000;*
2412.849;<3000;*
2421.082;<3000;*
2423.086;<3000;*
2432.933;<3000;*
2440.006;<3000;*
2444.211;<3000;*
2451.893;<3000;*
2457.225;<3000;*
2460.753;<3000;*
2461.237;<3000;*
2462.485;<3000;*
2465.064;<3000;*
2468.612;<3000;*
2469.324;<3000;*
2469.891;<3000;*
2469.932;<3000;*
2470.487;<3000;*
2473.282;<3000;*
2477.245;<3000;*
2480.592;<3000;*
2482.971;<3000;*
2488.232;<3000;*
2493.298;<3000;*
2493.426;<3000;*
2494.364;<3000;*
2495.319;<3000;*
2499.037;<3000;*
2499.432;<3000;*
2504.455;<3000;*
2505.967;<3000;*
2506.115;<3000;*
2506.887;<3000;*
2508.169;<3000;*
2514.957;<3000;*
2523.492;<3000;*
2527.822;<3000;*
2536.317;<3000;*
2539.005;<3000;*
2540.71;<3000;*
2545.781;<3000;*
2545.9;<3000;*
2555.654;<3000;*
2560.569;<3000;*
2563.397;<3000;*
2571.264;<3000;*
2574.275;<3000;*
2575.414;<3000;*
2578.105;<3000;*
2580.606;<3000;*
2580.962;<3000;*
2582.674;<3000;*
2584.08;<3000;*
2584.588;<3000;*
2590.083;<3000;*
2594.19;<3000;*
2596.53;<3000;*
2604.566;<3000;*
2609.246;<3000;*
2616.654;<3000;*
2619.503;<3000;*
2624.764;<3000;*
2625.701;<3000;*
2629.311;<3000;*
2632.111;<3000;*
2634.944;<3000;*
2642.237;<3000;*
2649.25;<3000;*
2653.685;<3000;*
2655.977;<3000;*
2656.279;<3000;*
2657.717;<3000;*
2658.594;<3000;*
2664.45;<3000;*
2665.739;<3000;*
2666.601;<3000;*
2672.308;<3000;*
2676.031;<3000;*
2677.71;<3000;*
2677.737;<3000;*
2679.635;<3000;*
2686.906;<3000;*
2696.031;<3000;*
2696.76;<3000;*
2698.184;<3000;*
2700.43;<3000;*
2706.354;<3000;*
2708.367;<3000;*
2710.339;<3000;*
2714.288;<3000;*
2716.444;<3000;*
2718.42;<3000;*
2718.606;<3000;*
2723.853;<3000;*
2724.66;<3000;*
2727.568;<3000;*
2727.709;<3000;*
2730.933;<3000;*
2734.312;<3000;*
2735.149;<3000;*
2736.614;<3000;*
2736.839;<3000;*
2737.522;<3000;*
2740.112;<3000;*
2743.058;<3000;*
2750.906;<3000;*
2752.127;<3000;*
2756.092;<3000;*
2756.797;<3000;*
2758.812;<3000;*
2760.61;<3000;*
2764.548;<3000;*
2766.8;<3000;*
2768.354;<3000;*
2779.163;<3000;*
2780.516;<3000;*
2783.718;<3000;*
2783.736;<3000;*
2788.694;<3000;*
2790.148;<3000;*
2791.168;<3000;*
2792.743;<3000;*
2793.455;<3000;*
2794.732;<3000;*
2794.825;<3000;*
2799.527;<3000;*
2800.04;<3000;*
2802.998;<3000;*
2804.95;<3000;*
2806.337;<3000;*
2812.475;<3000;*
2813.032;<3000;*
2814.672;<3000;*
2818.688;<3000;*
2823.883;<3000;*
2827.893;<3000;*
2828.883;<3000;*
2835.712;<3000;*
2837.532;<3000;*
2842.535;<3000;*
2842.996;<3000;*
2852.702;<3000;*
2854.447;<3000;*
2854.756;<3000;*
2858.647;<3000;*
2858.676;<3000;*
2862.672;<3000;*
2863.023;<3000;*
2864.052;<3000;*
2865.422;<3000;*
2881.67;<3000;*
2882.893;<3000;*
2885.336;<3000;*
2888.31;<3000;*
2889.806;<3000;*
2892.454;<3000;*
2897.487;<3000;*
2905.436;<3000;*
2917.343;<3000;*
2923.802;<3000;*
2929.963;<3000;*
2930.106;<3000;*
2932.589;<3000;*
2933.58;<3000;*
2933.595;<3000;*
2934.208;<3000;*
2935.123;<3000;*
2938.822;<3000;*
2939.98;<3000;*
2940.027;<3000;*
2946.736;<3000;*
2951.214;<3000;*
2953.068;<3000;*
2954.555;<3000;*
2956.588;<3000;*
2968.253;<3000;*
2971.315;<3000;*
2972.172;<3000;*
2972.415;<3000;*
2973.787;<3000;*
2977.083;<3000;*
2978.743;<3000;*
